news_E133	real	the secret service received a credible threat against or land square mall in or land park illinois
news_E732	real	cdc confirms red eyes at the pool are caused by urine not chlorine
news_politifact720	real	amanda scott's blog senator obama in golden co confronting an economic crisis
news_pheme_283	real	facebook
news_pheme_148	real	
news_pheme_341	real	live streaming news video
news_E720	real	home depot employee racism controversy
news_E493	real	christian reality star josh dug gar using the ashley madison website to cheat on their spouses
news_SarahJessicaSurrogate	real	sarah jessica parker and matthew broderick twins surrogate girls on the way
news_E570	real	today is the first official asteroid day co founded by dr brian may queen guitarist and astrophysicist
news_E452	real	kentucky clerk defies supreme court on same sex marriage and could be held in contempt
news_pheme_275	real	ottawa attack more astonished than frightened
news_pheme_364	real	the wall street journal
news_E579	real	is planned parenthood's fetal parts trade legal
news_E752	real	magazine obtains police report over josh dug gar sexual molestation investigation he admits past mistakes resigns family council job
news_politifact7511	real	pelosi urges minimum wage hike
news_pheme_35	real	paris dead in attack on satirical paper that poked fun at mohammed
news_pheme_133	real	news video
news_E696	real	facebook rainbow profile photos the latest big data experiment
news_E434	real	boy kills teen at st louis county home break in alleged
news_E788	real	dug gar dad's political platform incest should be punishable by death
news_pheme_186	real	abc news australian broadcasting corporation
news_E681	real	wait what doj to fast track pay out of million to families of charleston shooting victims
news_E88	real	leonardo dicaprio may or may not get raped by a bear twice in the r even ant update
news_E640	real	conan o brien makes like mad max for comic con arrival
news_pheme_340	real	sergeant at arms hailed as hero for stopping parliament hill gunman
news_pheme_43	real	canada probes michael ze ha f bi beau as possible suspect in ottawa shooting source
news_pheme_33	real	german wings airbus a crashes in france feared dead
news_pheme_3	real	ctv news special report killed soldier identified
news_pheme_71	real	witnesses describe chaos in canada shootings rounds of handgun fire
news_pheme_29	real	live news stream watch cbs n
news_pheme_132	real	sydney siege hostages held in lind t cafe
news_E596	real	miranda lambert debunks divorce rumors as talks about making an effort to make marriage with blake shelton work singer goes head to head with carrie underwood
news_pheme_261	real	bern museum accepts controversial art hoard
news_politifact13283	real	warren buffett says the super rich pay lower tax rates than others
news_pheme_323	real	sydney siege is over say police as hostages flee the scene
news_pheme_89	real	dramatic sydney siege hostages run from lind t cafe more remain trapped
news_E178	real	starbucks unveils hanukkah kwan za church of satan holiday cups
news_E157	real	is is is using support paris facebook avatars to track and target military families
news_E662	real	woman's neighbor died of suffocation due to e cigarette use
news_pheme_348	real	pilot was locked out of german wings cockpit before crash
news_E303	real	khl o kardashian comforts devastated ex lamar o dom after his friend jamie's death watch the emotional ku wt k clip
news_pheme_129	real	
news_pheme_368	real	canada shooting sergeant at arms hailed as hero
news_E97	real	bill bennett they will kill trump before they let him be a president
news_pheme_54	real	french president calls kosher deli hostage situation horrible antisemitic attack
news_politifact810	real	mccain obama go head to head in last debate
news_E43	real	rob m cel henn ey on twitter
news_pheme_308	real	ottawa shooting harper mulc air trudeau speak about attack
news_pheme_45	real	chaos in canada gunfire erupts at parliament
news_politifact8071	real	remarks by the president on the economy knox college gales burg il
news_E364	real	teal pumpkins try to keep halloween food allergy safe
news_pheme_146	real	soldier shot in ottawa at war memorial
news_E363	real	in the loop r e m doesn't feel fine about donald trump using its song
news_pheme_191	real	ottawa shooting a day of chaos leaves soldier gunman dead
news_E758	real	marty mcfly returns
news_E86	real	north korean ghost boats in deadly hunt for fish wash up in japan
news_pheme_370	real	
news_E612	real	log in or sign up
news_pheme_291	real	charlie he b do le t mo ign age de la des s in atrice coco
news_E158	real	syrian refugees arrive in winston salem
news_E141	real	attacks in central paris live updates
news_E711	real	you can buy an is is flag on amazon but not a confederate flag
news_politifact4028	real	all nobel peace prizes
news_E31	real	a charlie brown christmas airs with trigger warnings
news_politifact12556	real	donald j trump on the stakes of the election
news_E155	real	charlie sheen is hiv positive sources tells people
news_politifact7259	real	nra president david keene rejects white house gun control approach
news_pheme_110	real	
news_E54	real	grateful doe is identified years after road trip death
news_E514	real	oregon cat is world's oldest at years days guinness
news_pheme_276	real	five people flee from sydney cafe amid hostage drama
news_pheme_131	real	
news_politifact323	real	change we can believe in
news_E723	real	british police call on nation to save a life surrender your knife as knife violence continues
news_politifact13132	real	hillary clinton says guns exceed next nine categories as leading cause of death for young black men
news_politifact7489	real	debbie wasserman schultz jeb bush a flip flop flip on immigration wow i fashioned you more of a baseball player than a gymnast my bad not surprised at all
news_E26	real	toddlers killed more americans than terrorists in
news_E198	real	watch two guys strapped to jetpack s fly with an airliner over dubai
news_pheme_234	real	twitter media
news_E244	real	a worker standing on the cables of the unfinished golden gate bridge
news_E457	real	wes craven scream and nightmare on elm street director dies at
news_pheme_222	real	paris cop fatally shot as france mourns charlie he b do massacre victims
news_pheme_296	real	
news_pheme_218	real	vine
news_pheme_229	real	
news_E52	real	is s a fy re terry's christmas wish a scam
news_politifact13013	real	un refugee agency welcomes arrival of th syrian refugee resettled to united states
news_TM982	real	cold sip com
news_pheme_272	real	
news_pheme_219	real	video of ottawa shooting suspect getting into car
news_politifact4306	real	stop coddling the super rich
news_pheme_121	real	sydney siege hostages held in lind t cafe
news_pheme_117	real	swiss museum accepts art trove amassed under nazis
news_politifact239	real	u s department of education budget history
news_E649	real	climate change does not cause hurricanes but makes them stronger obama
news_E127	real	ucla students protest after partygoers wear blackface at fraternity party
news_pheme_98	real	
news_E75	real	the san bernardino shooting occurred because syed ri zw an fa rook believed pork served at a holiday party was an insult to islam
news_politifact1315	real	h n vaccinations to be offered to guantanamo bay detainees
news_pheme_198	real	harper cancels mala la citizenship event in wake of shooting
news_E694	real	lego land child abduction attempt hoax
news_politifact785	real	obama urges bern an ke paulson to fight foreclosures hold home ownership summit
news_politifact939	real	for education secretary stimulus means dollars and risk
news_E270	real	maplewood ian com seth boyden seeking to ban halloween festivities again
news_pheme_378	real	as it happened france sieges end
news_E523	real	target removing gender labels from most of children's department
news_pheme_289	real	paris terror attack hostages killed before police staged final assault
news_politifact9802	real	rand paul we must demilitarize the police
news_politifact2281	real	families others rally in favor of nyc mosque
news_pheme_156	real	mps credit sergeant at arms for saving lives in parliament hill shootings
news_E767	real	the story of the guy who changed his legal name because it was cheaper than paying ryanair to change the name on his plane ticket lol
news_pheme_179	real	
news_pheme_274	real	
news_pheme_187	real	
news_pheme_53	real	swiss museum decides to accept gur litt nazi era art trove
news_pheme_9	real	are you a robot
news_pheme_184	real	
news_pheme_83	real	
news_pheme_374	real	canada's parliament attacked soldier fatally shot nearby
news_politifact489	real	u s considers more troops for afghanistan
news_politifact368	real	the cnn democratic presidential debate in texas
news_pheme_338	real	gunman takes hostages in cafe updated pm et
news_E524	real	daily digest anim as river significant spill prompts warnings and other stories
news_pheme_57	real	
news_pheme_248	real	kunst museum bern accepts gur litt collection
news_E591	real	five holistic doctors dead
news_E485	real	friends forever tampons two tampons one string for you and your b ff
news_politifact134	real	hillary rodham clinton senator for new york schumer clinton announce key senate panel approves over million for labor health and human services projects in the hudson valley
news_E495	real	armed confederate supporters interrupt black child's birthday party with racial slurs death threats
news_pheme_126	real	
news_pheme_376	real	sydney siege footage shows people fleeing
news_politifact13477	real	rand paul will donald trump betray voters by hiring john bolton
news_pheme_285	real	sydney siege is over say police as hostages flee the scene
news_pheme_47	real	black box data shows co pilot accelerated plane into mountains
news_E768	real	youtube
news_E754	real	texas officer video emerges of response to pool party disturbance
news_E778	real	man spreading arrest i was groped by a man's legs on the train
news_politifact13052	real	most heroin in u s now comes across mexican border rob portman says
news_pheme_206	real	daily mail online
news_politifact1161	real	topic a how can president obama regain his political footing
news_pheme_105	real	ottawa shooting a day of chaos leaves soldier gunman dead
news_E246	real	piece of space debris wt f on collision course with earth in november
news_E792	real	aspen man uses stuffed owl as defense attorney at court hearing
news_politifact910	real	author offers insights on slavery the capitol and obama's inauguration
news_pheme_253	real	twitter media
news_pheme_82	real	ottawa police ease city lockdown after gunfight kills parliament shooter
news_pheme_268	real	extended shots fired inside parliament hill
news_pheme_8	real	charlie he b do magazine attack vigils held as french hunt suspects
news_pheme_226	real	
news_politifact6730	real	secret video romney tells millionaire donors what he really thinks of obama voters
news_E150	real	this is the most disturbing muslim refugee video you will ever see
news_pheme_375	real	vine
news_E318	real	carson recounts time he was held up at gun point
news_politifact3428	real	social security online history pages
news_E677	real	from the deep fried rat at kfc in usa to the cat bi ryan i in india my food horror story
news_politifact1467	real	sen gregg president obama's budget proposal is a disaster
news_pheme_60	real	uber offers free rides during sydney hostage crisis after surge pricing backlash
news_politifact13443	real	families facing tax increases under trump's tax plan
news_pheme_279	real	rt com
news_politifact1014	real	trump on pre jean same as obama
news_pheme_407	real	
news_politifact13310	real	at trump hotel site immigrant workers wary
news_Cristiano	real	no car crash charge for ronaldo
news_E458	real	american airlines to drop phil a tel aviv service
news_politifact7258	real	shields and gerson on cabinet noms gun laws boehner's leadership
news_pheme_12	real	now uber australia uber sydney
news_pheme_354	real	bern museum accepts controversial art hoard
news_E736	real	gone viral baltimore resident wants to make relentlessly gay yard more relentless gayer
news_pheme_351	real	gunman and hostages dead after police storm sydney cafe
news_pheme_122	real	swiss museum will accept gur litt art trove
news_E115	real	gop ups threats to halt syrian refugees after paris attacks
news_pheme_228	real	
news_pheme_16	real	two hostages gunman dead in sydney siege
news_ClarkRockefeller	real	cambridge film director to make clark rockefeller
news_pheme_157	real	swiss museum decides to accept gur litt nazi era art trove
news_pheme_120	real	attack on canada's parliament makes news around the world
news_pheme_259	real	sydney hostage siege ends with gunman and captives dead as police storm cafe
news_pheme_31	real	soldier and gunman killed in ottawa shootings
news_pheme_135	real	dramatic moments inside parliament as gunfire is heard video
news_E233	real	in n out cups contain hail satan messages
news_E232	real	the band godsmack is changing their name to power chord due to complaints from listeners
news_pheme_5	real	as it happened ottawa shooting
news_pheme_246	real	gunman linked to charlie he b do shooters takes hostages at kosher grocery
news_politifact1714	real	the hill op ed go natural go nuclear
news_E602	real	chattanooga attacks a tragic day for all of tennessee
news_pheme_399	real	soldier killed at national war memorial mourned as caring father animal lover
news_pheme_65	real	lind t cafe hostage drama in martin place sydney day two
news_E217	real	australia school allows muslim students to leave the room to avoid singing the national anthem
news_politifact10903	real	estonia might have the most efficient tax filing system in the world
news_politifact8085	real	cnn's don lemon bill o reilly's criticism of black community doesn't go far enough
news_pheme_240	real	two hostages gunman dead in sydney siege
news_E201	real	i thought i was going to die arson in sweden targets asylum seeker center
news_E219	real	washington and oregon chi pot le restaurants closed after e coli outbreak
news_pheme_303	real	
news_pheme_371	real	paris cop fatally shot as france mourns charlie he b do massacre victims
news_pheme_358	real	extended shots fired inside parliament hill
news_E670	real	dylan n roof's sister tried to raise money for canceled wedding
news_pheme_295	real	sydney siege
news_politifact514	real	crist has experience to be vice president mccain says
news_pheme_270	real	
news_pheme_402	real	charlie he b do police say dead as gunmen attack paris magazine
news_pheme_61	real	sydney siege is over say police as hostages flee the scene
news_pheme_307	real	gunfire erupts inside halls of parliament
news_pheme_40	real	c pl nathan ci rill o dreamed of becoming full time soldier
news_pheme_106	real	ottawa shooting harper mulc air trudeau speak about attack
news_pheme_309	real	german wings airbus a plane crash two babies and children among dead
news_E512	real	student protests parking tickets by paying fine with pennies
news_pheme_24	real	live streaming news video
news_pheme_265	real	
news_pheme_353	real	two suspects in charlie he b do massacre rob gas station in northern france
news_politifact1026	real	house gop introduces keep terrorists out of america act
news_pheme_315	real	german airbus crashes in french alps with dead black box found
news_politifact13193	real	phil ando castile had been stopped times by police
news_politifact13352	real	donald trump sets conditions for defending nato allies against attack
news_pheme_162	real	watch sky news live
news_E759	real	razor blade discovered in walmart shopping cart handle
news_pheme_17	real	swiss museum accepts art trove amassed under nazis
news_E117	real	most of those white student union facebook pages for canadian universities are probably fake
news_politifact374	real	the associated press obama hits clinton on nafta support
news_E65	real	a photograph shows a crisis actor pretending to be shot on the floor of a grocery store
news_E548	real	jimmy john's owner targeted for trophy hunting
news_pheme_352	real	how parliament hill shooting unfolded
news_pheme_297	real	are you a robot
news_pheme_363	real	map location of sydney siege
news_E357	real	ra qi yah may s on twitter
news_pheme_80	real	breaking report of shotgun wielding man with is is flag holding hostages in sydney australia photos update opera house evacuated update reportedly hostages update not an is is flag update
news_politifact385	real	strong words in ohio as obama and clinton press on
news_politifact181	real	teamsters tout an wr on capitol hill
news_pheme_166	real	cnn com
news_E382	real	drug ceo will lower price of dara prim after hike sparked outrage
news_politifact10332	real	obama gitmo inspires jihad is ts
news_politifact937	real	a solar grand plan scientific american
news_E73	real	a credible law enforcement source warned bernardino residents it's not over after a december shooting adding future attacks are expected
news_pheme_299	real	as it happened german wings airbus a crash in france
news_politifact1361	real	switchboard from nr dc barbara fina more's blog china's carbon intensity target
news_pheme_397	real	sydney hostage siege ends with gunman and captives dead as police storm cafe
news_politifact1500	real	as dem s stimulus anniversary near s americans ask where are the jobs
news_E779	real	cait lyn jenner to receive courage award at espy's
news_E368	real	mcdonald's employee feeds disabled customer in heartwarming act of kindness
news_E689	real	white house archived on twitter
news_pheme_119	real	custom domain by bit ly
news_E391	real	taste the rainbow dori to s to launch pride flag inspired tortilla chips
news_E352	real	things for your new day mike huckabee rallies for kim davis pope francis shakes up the church again and s
news_E223	real	hatchet massacre dead after man slaughters guests in their sleep on halloween night
news_E370	real	oxford junior dictionary's replacement of natural words with st century terms sparks outcry
news_pheme_176	real	
news_TM1341	real	a look at winners and losers from e the sony playstation and microsoft's xbox made moves on nintendo's wii at th
news_pheme_330	real	how it unfolded gunman takes hostages at sydney cafe
news_pheme_292	real	sydney siege flag examined for terror clues
news_E416	real	climate change denier rupert murdoch just bought national geographic which gives grants to scientists
news_pheme_207	real	canadian parliament in lockdown after shooting
news_pheme_37	real	charlie he b do shooting is a ferociously shocking moment
news_E428	real	police woman tries to lure students on fake school bus in west is lip
news_politifact201	real	new york officials welcome immigrants legal or illegal
news_pheme_127	real	live updates from ottawa after attacks
news_E763	real	i zabel lax a man a commits suicide after social media shaming by father updated
news_pheme_109	real	sydney hostage siege continues police say motive is unknown
news_E183	real	discolored bananas infected with hiv blood
news_E471	real	in honor of peace day burger king proposes one off mc whopper collaboration with mcdonald's
news_E235	real	fbi warning nation's police of anarchist halloween
news_pheme_293	real	ottawa shooting a day of chaos leaves soldier gunman dead
news_pheme_104	real	ottawa shooting shots fired inside canadian parliament building
news_pheme_304	real	watch two female hostages flee sydney siege caf
news_pheme_36	real	gunman among dead after police storm sydney cafe ending siege
news_E704	real	confederate frenzy ny film critic calls for banning of gone with the wind
news_E149	real	new york subway terror threat
news_pheme_321	real	
news_politifact31	real	school choice faq
news_E692	real	this amazing week in one cartoon
news_pheme_306	real	twelve shot dead as gunmen storm hq of satirical magazine charlie he b do in paris
news_pheme_347	real	airbus pilot heard trying to smash cockpit door open
news_pheme_403	real	
news_pheme_389	real	ottawa shooting a day of chaos leaves soldier gunman dead
news_E177	real	comic of star trek creator gene roddenberry's plane crash strikes emotional chord
news_pheme_301	real	sydney siege hostages held in lind t cafe
news_E130	real	to by keith records song to aid syrian refugees
news_pheme_236	real	footage shows bullets fired inside canada parliament
news_pheme_334	real	four hostages dead as paris store siege ends
news_E627	real	the goonies why a goonies sequel might and might not happen
news_pheme_336	real	under construction sun news network ca
news_pheme_97	real	sergeant at arms who reportedly shot suspect hailed as hero by mps
news_pheme_55	real	five people flee from sydney cafe amid hostage drama
news_E372	real	learn the lives of holocaust survivors through innovative new technology
news_politifact4275	real	krugman calls senate health care bill similar to law in massachusetts
news_E765	real	newspaper celebrates mlb's first amphibious pitcher
news_E28	real	missouri propane tank bomb terror warning
news_E91	real	model pix ee fox has surgeries and ribs removed to look like jessica rab it
news_E173	real	montana tv station reports bass pro shops is buying ca bela's
news_E632	real	memphis news weather
news_pheme_113	real	
news_pheme_325	real	nhl postpones maple leafs senators game after tragic shootings in ottawa
news_politifact2758	real	in weekly republican address boehner calls for new way forward focused on creating jobs cutting spending reforming congress
news_pheme_44	real	dead after police storm sydney caf to end hostage crisis
news_TM2407	real	new post tiger wood
news_E721	real	kfc shocker instead of chicken customer served with fried rat watch video
news_pheme_49	real	
news_E397	real	hillary clinton mark zuckerberg barack obama support ahmed mohamed
news_E239	real	politicians are the lowest forms of life on earth liberal democrats are the lowest forms of politicians
news_pheme_190	real	
news_pheme_313	real	suspected islamist gunman takes hostages in sydney coffee shop
news_pheme_74	real	ottawa shooting inside parliament building
news_E181	real	jennifer aniston viral facebook post about meeting a homeless teen
news_pheme_238	real	paris cop fatally shot as france mourns charlie he b do massacre victims
news_pheme_21	real	said and cher if kou achi the two brothers suspected of the charlie he b do massacre
news_pheme_257	real	ctv news channel live
news_pheme_168	real	federal sources confirm identity of slain ottawa gunman
news_E199	real	bindi irwin judge rejects dw ts contract no proof her dad died
news_E215	real	wwe legend hulk hogan committed suicide
news_TM2607	real	paris hilton arrested for cocaine possession report
news_politifact2724	real	notice data not available u s bureau of labor statistics
news_pheme_138	real	
news_E786	real	fox orders minority report and dc comics lucifer
news_pheme_185	real	police storm sydney cafe to end hostage siege three dead
news_pheme_221	real	latest news and headlines from australia and the world
news_pheme_75	real	swiss museum to accept gur litt nazi art
news_E664	real	seattle sixth graders can get iuds
news_E362	real	george zimmerman re tweets picture of tray von martin's corpse
news_pheme_134	real	charlie he b do officials establish link between gunmen in both attacks as it happened
news_politifact1185	real	obama promises abortion in public plan
news_politifact1424	real	pw ned house gop dominates twitter youtube social media in congress
news_E40	real	did a north carolina town reject solar panels
news_pheme_52	real	sydney siege ends police storm cafe where man har on mon is held hostages
news_pheme_96	real	ottawa shooting kevin vickers hailed as hero who helped stop attacker
news_pheme_18	real	scene in sydney grenades and gunfire
news_politifact11989	real	memory lapse trump seeks distance from advisor with past ties to mafia
news_E666	real	philae comet could be home to alien life say scientists
news_politifact7668	real	statement by the president
news_pheme_124	real	
news_westNile	real	first west nile virus case reported in arkansas
news_pheme_6	real	business financial news u s international breaking news
news_politifact13395	real	clinton campaign's claim that trump would force schools to allow guns in classrooms
news_E707	real	adelaide high school students suspended over abusive facebook messages sent to feminist writer clementine ford
news_politifact12721	real	updated the facts about hillary clinton's emails
news_pheme_56	real	paris hostages run for their lives as at least four in siege are dead
news_E605	real	is is didn't actually tweet a warning about the chattanooga shooting
news_E772	real	cherry creek schools says lunch lady wasn't fired for giving away food
news_pheme_260	real	
news_TM1582	real	tiger woods pays million in divorce settlement report says
news_E688	real	nypd to inject totally harmless gas into subway this summer
news_pheme_4	real	escaped sydney siege hostage a top student
news_pheme_84	real	sydney siege hostages held in lind t cafe
news_politifact938	real	peanut product recall took company approval
news_politifact12418	real	clinton's lead over trump shrinks to points new nbc news ws j poll
news_politifact12755	real	pastors to protest irs rules on political advocacy
news_pheme_332	real	ottawa shooting inside parliament building
news_politifact339	real	the fact hub
news_E766	real	a lesson in time chalkboards found in oklahoma school
news_pheme_314	real	
news_politifact13229	real	donald trump featured in new jihad is t recruitment video
news_pheme_361	real	c pl nathan ci rill o dreamed of becoming full time soldier
news_E791	real	obama pays tribute to fallen soldiers at arlington national cemetery
news_E517	real	shawn fuller
news_pheme_192	real	as it happened charlie he b do attack
news_politifact8152	real	the daily show with trevor noah
news_pheme_85	real	reuters india on twitter
news_E589	real	is it real or is it neigh bel line
news_pheme_67	real	nathan ci rill o soldier killed in canada terror attack
news_politifact10731	real	call islamic terrorism what it is a threat to west jeb bush says
news_E143	real	anne frank was a refugee who was denied entrance to the united states
news_E393	real	texas fast food joint accused of denying service to police
news_E214	real	ufo photographed over memphis
news_pheme_266	real	twitter media
news_pheme_69	real	
news_E757	real	joyce carol oates is outraged that steven spielberg killed a triceratops
news_politifact351	real	obama knows his way around a ballot chicago tribune com
news_E784	real	noise guidelines specifically for their african american residents
news_E163	real	lindsay miller wins fight to wear pasta strainer on her head in id photo
news_pheme_263	real	gw i crash no survivors expected
news_pheme_400	real	
news_politifact1519	real	harry reid says gop should stop crying about reconciliation
news_pheme_324	real	black flag is hoisted as an armed person takes hostages in a sydney cafe
news_E516	real	nj com posts un ironic weather penis for east coast storm
news_politifact951	real	obama's remarks at the white house health care forum
news_pheme_170	real	hostage taking in sydney cafe sparks fears of islamist linked attack
news_pheme_329	real	german wings pilot was locked out of cockpit before crash in france
news_politifact691	real	palin tries new tactic to unload hated jet gov sarah palin background
news_E188	real	the five surprising health benefits of champagne
news_E121	real	obama signs law to lower the age of consensual sex to years of age
news_E539	real	kermit and miss piggy break up who cheated
news_pheme_327	real	attack on ottawa pm harper cites terrorist motive
news_pheme_100	real	canada pm calls parliament shooting a terrorist act
news_politifact7923	real	barack obama since newtown more people have died at the end of a gun than we have lost in afghanistan vp joe biden
news_E343	real	jewel shu ping blinds herself with drain cleaner
news_E547	real	wrestling star rowdy roddy piper dies at
news_TM1348	real	breaking the paid parental leave scheme has been passed and will take effect from january next year
news_politifact11115	real	inquiry sought in hillary clinton's use of email
news_E70	real	city officials created a crossing guard burqa uniform in order to avoid a discrimination lawsuit
news_pheme_337	real	escape after gunman with jihad is t flag takes at least hostage in sydney cafe
news_pheme_169	real	financial times
news_pheme_34	real	gunman and two others dead in sydney hostage crisis
news_pheme_278	real	toronto maple leafs on lockdown after shootings in ottawa
news_E378	real	bernie sanders rape fantasy essay reveals left wing hypocrisy
news_pheme_78	real	gur litt an art world thriller
news_pheme_152	real	black flag held by sydney siege hostages bears islamic message of faith
news_politifact11208	real	a comprehensive investigation of voter impersonation finds credible incidents out of one billion ballots cast
news_politifact8221	real	situation syria regional refugee response
news_E750	real	rachel dole zal to address questions about her race credibility the naacp
news_pheme_333	real	yahoo live sydney
news_E373	real	homo ph obes freak out over dori to s brilliant troll strikes back
news_politifact440	real	no regrets for a love of explosives in a memoir of sorts a war protester talks of life with the weathermen
news_pheme_197	real	sydney hostage situation people flee lind t chocolate shop
news_pheme_258	real	soldier fatally shot on parliament hill identified as nathan ci rill o of hamilton
news_E237	real	was michael myers halloween mask william shatner's face
news_pheme_217	real	
news_E377	real	crisis text line
news_pheme_359	real	leafs senators game postponed after shootings
news_pheme_318	real	police storm sydney cafe to end hostage siege three dead
news_pheme_155	real	
news_E712	real	lawsuit westfield n j family fled after being watched
news_pheme_211	real	canada police hunt gunmen after soldier killed
news_E194	real	steve jobs left behind a deathbed essay
news_E340	real	ben carson on climate change quo t gravity where did it come from quo t
news_pheme_95	real	ottawa chaos soldier killed in canadian capital shooting
news_pheme_10	real	uber intros surge pricing during sydney hostage siege then backtracks after user outcry
news_pheme_288	real	charlie he b do officials establish link between gunmen in both attacks as it happened
news_politifact12801	real	laura ingraham wrongly says claim that support for gun background checks has been debunked
news_pheme_350	real	sydney siege ends police storm cafe where man har on mon is held hostages
news_E176	real	re boiled water causes cancer
news_E460	real	foul smell reported across staten island officials unsure of cause
news_E96	real	barack hussein is planning to send muslim refugees to the navajo reservations of az and nd
news_pheme_41	real	gw i g playback from t utc
news_TM1019	real	on this day of remembrance we honor the lives of our fallen heroes the service they rendered and the sacrifice they made for all of us
news_pheme_232	real	charlie he b do magazine attack vigils held as french hunt suspects
news_E674	real	crow rides on the back of an eagle in once in a lifetime photos
news_pheme_167	real	sydney crisis hostages share gunman's demands in chilling phone calls
news_TM1193	real	news al gore's daughter separated from husband
news_pheme_174	real	youtube
news_pheme_298	real	german wings plane u crashes in french alps
news_E59	real	jimmy carter medical marijuana cured my cancer
news_politifact773	real	u s senate u s senate roll call votes th congress
news_politifact11627	real	senator bernie sanders on democratic socialism in the united states
news_politifact834	real	afp mccain renews attacks on obama links to radical
news_E231	real	huge crack in the earth opens up east of yellowstone caldera by big horn mountains
news_E780	real	we should have known charlie charlie challenge was viral marketing for a horror movie
news_E107	real	wah pata h on insta gram just ordered my cards against humanity starter kit with the bigger blacker box and two expansion packs cards against humanity cards fun
news_E508	real	smoking in cars set to become illegal
news_pheme_391	real	hostages held in sydney cafe islamic flag seen in window local tv
news_E167	real	obama care enrollment numbers are not real
news_E673	real	authorities warn of possible is is inspired attack around th of july
news_pheme_178	real	vine
news_E374	real	fidel lopez kills girlfriend who screamed ex husband's name during sex police say
news_E665	real	black churches are burning again in america
news_E645	real	asbestos found in crayons toy crime lab kits
news_pheme_11	real	charlie he b do attack three terrorists killed in raids
news_pheme_380	real	sydney caf siege victims identified as tori johnson katrina dawson
news_pheme_151	real	youngest suspect in charlie he b do attack turns himself in others sought
news_E698	real	aspire sports trust
news_pheme_349	real	ottawa shootings soldier killed and city on lockdown
news_politifact8172	real	remarks by the president on responsible home ownership
news_politifact986	real	administration is seeking billion for wall street
news_E48	real	california implements statewide ban on all a cp ammunition
news_politifact304	real	part of cnn democratic presidential debate
news_pheme_342	real	live updates sydney cafe siege ends in rain of gunfire police confirm
news_pheme_139	real	sydney hostage situation live updates
news_E106	real	lady steals from kid black friday
news_E536	real	teeming tower of pizza
news_E30	real	chem trails
news_E646	real	i do as i say not as i do
news_pheme_233	real	
news_E83	real	mark zuckerberg is giving away money
news_E414	real	a gorgeous double rainbow appeared above the freedom tower on the eve of
news_TM2602	real	u s economy grew in the nd quarter the first estimate was economists had eec ted a revision to
news_politifact8611	real	israel should welcome rou hani's election victory
news_E559	real	cecil the lion's killer revealed as american dentist
news_pheme_227	real	as it happened sydney cafe siege
news_E533	real	whole foods asparagus water is just water with three stalks of asparagus in it updated
news_pheme_66	real	canada will never be intimidated harper says after shootings in ottawa
news_pheme_345	real	terror grips ottawa gunman was flagged as high risk
news_E572	real	bob bi kristina brown's alleged drug dealer steven step ho found dead
news_pheme_86	real	
news_pheme_161	real	sydney siege ends police storm cafe where man har on mon is held hostages
news_politifact4588	real	rick perry says he switched to gop at a younger age than reagan did
news_E672	real	oregon bakery must pay for refusing to make wedding cake for lesbian couple
news_E312	real	the jersey devil urban legend profile
news_politifact943	real	earmark reform spending bill contains of them
news_pheme_123	real	dead including assailant after violent raid concludes sydney siege
news_E316	real	guns have killed more preschoolers than police officers in the line of duty
news_pheme_154	real	ctv news channel live
news_politifact7376	real	employment hours and earnings from the current employment statistics survey national home page
news_E513	real	fake customer service rep trolls complainers of target's new gender neutral policy
news_E794	real	w th thursday who wins in a fight a gator or a truck and more
news_E781	real	news weather and sports from wt vr richmond
news_pheme_366	real	twitter media
news_E789	real	no pay no play poor kids banned from school carnival
news_E156	real	the united states postal service will stop selling religion based christmas stamps in
news_politifact186	real	interest group ratings
news_politifact724	real	individual income tax returns publication complete report
news_pheme_14	real	gun attack on french satirical magazine kills
news_E154	real	black friday terrorist attack in tennessee
news_pheme_398	real	
news_TM1414	real	secretary with dictation skills for s uc ses s ful media company west london
news_pheme_195	real	paris charlie he b do attack footage january live recordings
news_E437	real	kentucky clerk denies marriage license to two couples despite judge's order
news_E682	real	dukes of hazzard episodes pulled from tv land schedule in wake of confederate flag debate
news_E32	real	is an ad touting a gun for the whole family real
news_E451	real	kentucky clerk kim davis defies supreme court turns down gay couples
news_pheme_286	real	german wings plane crash co pilot acted deliberately
news_pheme_395	real	ottawa police service
news_politifact57	real	key facts race ethnicity and medical care
news_E477	real	texan woman julie mott's body is stolen after her memorial service
news_E99	real	michelle obama says white folks are what is wrong with america
news_E322	real	police warn pet owners after hot dogs filled with rat poison found on lawns
news_politifact11855	real	china's space threat how missiles could target u s satellites
news_pheme_23	real	ottawa shooting in pictures
news_politifact245	real	missing teen ager found in new jersey
news_E770	real	year old girl jumps to death after dad shares public shaming video on the internet
news_politifact426	real	move on org political action things to know about mccain
news_pheme_183	real	the art newspaper
news_Havard	real	was harvard professor henry louis gates jr a victim of racial profiling last thursday
news_politifact10185	real	if democrats lose blame these guys
news_E683	real	photo with false information on sharks in myrtle beach swarms social media
news_E600	real	no guns for pensioners
news_pheme_99	real	
news_pheme_171	real	german wings flight u airbus a plane crashes in french alps en route from barcelona to du sseldorf
news_pheme_28	real	several hostages taken in paris supermarket
news_pheme_208	real	canada will never be intimidated harper says after shootings in ottawa
news_pheme_92	real	sydney cafe siege as it happened
